id,job_id,job_slug,created_at,updated_at,posted_date,posted_time,posted_timestamp,posted_tsrange,title_id,title,linkedin_company_id,company_name,company_universal_name,location_geo_id,location,address_country,address_locality,address_region,postal_code,street_address,latitude,longitude,applicants,applicant_range_id,description,linkedin_seniority_level_id,linkedin_employment_type_id,job_functions,industries,salary_range,salary_currency_id,salary_min,salary_max,salary_unit,required_months_of_experience,academic_qualification,recruiter_profile_id,recruiter_slug_id,apply_external_url,external_job_id,valid_until,benefit_ids,closed_since
488802739,3167696982,food-grocery-at-walmart-3167696982,2022-07-14T01:48:54.581383,2022-08-20T10:28:50.11717,2022-07-14,01:18:46,2022-07-14T01:18:46,"[""2022-07-14 00:00:00"",""2022-07-14 02:27:20.289311"")",10304,Food & Grocery,2646,Walmart,walmart,101780765,"Cedar Hills, UT",US,Cedar Hills,UT,,,40.4139,-111.758415,0,A,"<strong><u>What You'll Do At<br/><br/></u></strong>Why is Walmart America's leading grocery store? Our customers tell us one of the biggest reasons is our hard-working and happy-to-help fresh food and grocery associates. Join our food and grocery team and you will make important decisions about the quality of fruit and vegetables our customers eat and feed to their families.<br/><ul><li>Work in our deli and you'll be on the frontlines of customer service--your smile can make the difference between a good shopping experience and a great one.</li><li>In our bakery--you'll help a family have a great meal. You won't just decorate cakes--you'll help customers celebrate special moments.</li><li>Work in our dry grocery department and you will ensure customers find the items they are looking for.</li></ul>No matter which fresh food or grocery area you work in, there are similarities in all departments. These include detailed cleaning of the shelves and department, checking and maintaining temperature control, verifying dates, and disposing of lesser quality food products.<br/><br/>If you have a passion or experience with fresh food or grocery, this is the job for you. <strong>Duties and Responsibilities<br/></strong><ul><li>Help customers find the products they are looking for</li><li>Ensure high quality products are available in produce, deli, bakery, dairy, meat, and other departments</li><li>Pack ready-to-sell products in proper containers and stock displays</li><li>Prepare and serve ready-to-eat food</li><li>Assist customers in ordering cakes, fulfilling deli orders, or finding the right produce</li><li>Keep area clean, sanitized, and customer-ready</li></ul>* For a complete list of duties and responsibilities, please see the actual job description.<br/><br/>#storejobs<br/><br/><strong><u>About Walmart<br/><br/></u></strong>At Walmart, we help people save money so they can live better. This mission serves as the foundation for every decision we make, from responsible sourcing to sustainability—and everything in between. As a Walmart associate, you will play an integral role in shaping the future of retail, tech, merchandising, finance and hundreds of other industries—all while affecting the lives of millions of customers all over the world. Here, your work makes an impact every day. What are you waiting for?<br/><br/><em>Walmart, Inc. is an Equal Opportunity Employer- By Choice. We believe we are best equipped to help our associates, customers, and the communities we serve live better when we really know them. That means understanding, respecting, and valuing diversity- unique styles, experiences, identities, abilities, ideas and opinions- while being inclusive of all people.</em>",3,1,"{79,78}","{19,27}",,,,,,,,,,https://careers.walmart.com/us/jobs/050341093FG-food-grocery,050341093FG,2022-08-13T01:18:45,,2022-07-20T14:32:03.470761
534297030,3168913248,fws-office-assistant-human-resources-at-pacific-university-3168913248,2022-08-20T10:28:50.130493,2022-08-20T10:28:50.130493,,,,"[""2022-04-18 10:28:47.913382"",""2022-07-26 10:28:47.913382"")",21521015,FWS - Office Assistant - Human Resources,-1158004,Pacific University,pacific-university,,"Forest Grove, OR",,,,,,,,0,A,"Provide general support to office staff including but not limited to filing, researching, data entry, word processing, photocopying, answering the phone, and other job specific tasks. Qualifications Basic computer skills, organized, high attention to detail, ability to maintain confidentiality. Reliable, friendly, and able to work with people. Self-motivated and willing to ask questions. Familiarity with spreadsheets and databases including Excel or FileMaker Pro. Typing and data entry skills preferred.",3,1,{77},{14},,,,,,,,,,,,,,2022-08-20T10:28:47.915434
523339428,3218515214,%E7%A0%94%E7%A9%B6%E7%BB%8F%E7%90%86-at-%E4%B8%8A%E6%B5%B7%E9%A3%9E%E8%A7%82%E4%BF%A1%E6%81%AF%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8-3218515214,2022-08-12T10:16:50.353116,2022-08-20T10:28:50.124081,,06:48:38,,"[""2022-07-08 10:16:47.29598"",""2022-07-26 09:12:02.110632"")",16164,研究经理,13608285,上海飞观信息科技有限公司,上海飞观信息科技有限公司,107388191,"Shanghai, Shanghai, China",,,,,,,,0,A,该职位来源于猎聘 岗位职责： 1.负责调查研究项目的客户沟通与谈判； 2.负责把握客户调研项目需求的界定，参与研究方案的设计、撰写及项目投标工作； 3.统筹管理调查研究项目的整体运作，包括项目质量、进度、成本的控制； 4.负责参与撰写项目报告书，为客户分析解读数据与报告内容； 5.负责协调与其它部门及集团公司内部的工作，提高项目组研执行能力； 6.具备责任意识与服务意识，并具备良好的团队合作精神，能够在压力下出色地完成工作。 任职要求： 1.三年及以上市场研究与咨询相关经验，具有快消品消费者研究丰富经验，一年以上团队管理经验， 2.熟练使用研究咨询的各种工具、方法，能够独立完成定量研究，具有优秀的报告撰写能力； 3.良好的沟通协调能力，能够解决执行过程中遇到的问题，完成与客户的谈判及不同部门间的协调工作； 4.具备责任意识与服务意识，并具备良好的团队合作精神，能够在压力下出色地完成工作； 5.能把英语作为工作语言的优先考虑。,16,1,"{13,83,71}",{1810},,,,,,,,,,https://m.liepin.com/job/1949120961.shtml?s=r&mscid=ly_h5_01,,,,2022-08-20T07:52:05.987842
534297031,3167696987,risk-manager-model-risk-at-jobs-via-efinancialcareers-3167696987,2022-08-20T10:28:50.141626,2022-08-20T10:28:50.141626,,,,"[""2022-05-19 10:28:45.091648"",""2022-08-23 10:28:45.091648"")",261613635,Risk Manager (Model Risk),37778197,Jobs via eFinancialCareers,jobs-on-efinancialcareers,,"London, England, United Kingdom",,,,,,,,0,A,"About Revolut People deserve more from their money. More visibility, more control, more freedom. And since 2015, Revolut has been on a mission to deliver just that. With an arsenal of awesome products that span spending, saving, travel, transfers, investing, exchanging and more, our super app has helped 18 million customers get more from their money. And we're not done yet.<br/><br/>As we continue our lightning-fast growth, we believe that two things are essential to continuing our success: our people and our culture. So far, we have 3000 people working around the world, from our great offices or remotely, on our mission. And we're looking for more. We want brilliant people that love building great products, love redefining success, and love turning the complexity of a chaotic world into the simplicity of a beautiful solution.<br/><br/>About the role Our Risk team sits at the very core of Revolut. Those special agents work across functions, products, and regions to monitor front-line performance and ensure that the business is on safe footing ️ People in the Risk team are among the first in the company to get involved in new business initiatives, from App Technology, through Treasury and Finance, to Customer Support<br/><br/>We're looking for a Risk Manager to manage Revolut's model risk A great data and analytics lover with strong emphasis on ML/AI applications to computer vision, AML/ATF, and fraud detection. Someone who'll dare to challenge our modelling processes and take them to the next level ‍♂️<br/><br/>Up for jumping on board? Let's get in touch<br/><br/>What you'll be doing<br/><ul><li>Providing senior management and the Board Risk &amp; Compliance Committee with periodic key insight on material models</li><li>Keeping the incidence of adverse outcomes caused by the use of material models within our model risk appetite</li><li>Embedding strong model risk management practices end-to-end across the model lifecycle</li><li>Effectively challenging current modelling processes and methodologies </li><li>Validating and assigning reliable model risk ratings to material models each quarter in line with published goals</li><li>Increasing understanding of model assumptions, limitations, output, and overlays</li></ul> What you'll need<br/><ul><li>Ability to work autonomously with the confidence to engage individuals at all levels</li><li>Evidence of having validated and/or developed many of the following model types (exceptionally strong candidates typically evidence 8 or more types):</li><li>Valuation &amp; Pricing Models / Risk Models: Market Risk Models, Counterparty Credit Risk Models, Operational Risk Models, Liquidity Risk Models / Credit Risk Scoring Models / IFRS9/CECL/ALLL Models / Stress Testing Models (CCAR/DFAST, PRA, BoE ACS, EBA) / Finance &amp; Treasury Models / Fincrime Models (BSA/ATA, Fraud, KYC) / Collaborative Filtering Models</li><li>Natural Language Processing-based Models / Computer Vision Models / Insurance Models, Disaster Modelling / Weather Derivatives Modelling / Marketing &amp; Growth Models / Conduct &amp; Compliance Risk Models </li><li>Evidence of competence in the following techniques (the more the better):</li><li>Supervised Learning, Prediction (OLS, Nearest Neighbour), Statistical Decision Theory, Local Methods in High Dimensions, Structured Regression Models / Classification Methods, Discriminant Analysis, Logistic Regression, Support Vector Machines, Decision Trees, Text Categorisation, Fraud Detection, OCR, Machine Vision, Natural Language Processing, Market Segmentation / Regularisation, Kernel Smoothing, Model Assessment and Selection, Boosting / Neural Nets as they relate to Computer Vision</li><li>Unsupervised Learning, Vector Quantisation, Generative Topographic Map / Econometric Analysis of Time Series &amp; Panel Data Models with &gt; 3 Statistical Tests / Stochastic Modelling, Monte Carlo Methods / Optimization Algorithms, Portfolio Optimization / &gt; 10 Statistical Tests including Combinations Of Parametric &amp; Nonparametric, Comprehensive Tests for Assessing Recall, Precision, Accuracy / Numerical Methods For PDEs</li><li>Evidence of working knowledge in Python (tensorflow, keras, sklearn) and SQL languages</li><li>Knowledge of legislation and regulations relating to model risk management in the UK, USA, and EU: IFRS9/CECL/ALLL, ICAAP/ILAAP, SR 11-7, TRIM, BASEL, SS 318, SS 518, BSA/AML, OFAC, Basel 239</li><li>Ability to work under pressure</li></ul> Nice to have<br/><ul><li>Evidence of working knowledge of C/C / Docker languages</li></ul> Compensation range<br/><ul><li>Lithuania: €4,100 - €5,000 gross monthly*</li><li>Other locations: Compensation will be discussed during the interview process</li></ul>*Final compensation will be determined based on the candidate's qualifications, skills, and previous experience<br/><br/>By applying for the above position, you will confirm that you have reviewed and agreed to our Data Privacy Notice for Candidates .<br/><br/>",13,1,"{10,25}",{104},,,,,,,,,,,,,,2022-08-20T10:28:45.096083
523339447,3218515030,%E7%94%B5%E6%8E%A7%E5%B7%A5%E7%A8%8B%E5%B8%88-at-%E4%BA%91%E5%8A%9B%E5%A2%83%E5%AE%89-3218515030,2022-08-12T10:16:50.63656,2022-08-20T10:28:50.16788,,06:46:37,,"[""2022-07-08 10:16:46.844338"",""2022-07-26 09:12:01.786276"")",684210,电控工程师,,云力境安,,107277590,"Beijing, Beijing, China",,,,,,,,0,A,该职位来源于猎聘 岗位描述: 1、负责医疗机器人电控系统设计工作，参与机器人电子电路的评估与设计。 2、负责机器人电控系统设计与各元器件选型工作。 3、负责协同结构设计师完成机器人控制柜、管线布局设计。 4、负责机器人系统电控相关的说明书的编制和完善工作。<br/><br/>岗位要求： 1、本科及以上学历，自动化 、电气工程及其自动化、机电一体化相关专业，有从事机器人自动化行业优先； 2、熟练使用EDA电子电路设计软件，熟悉单片机开发，掌握嵌入式开发相关内容，具有一定的C、C++的编程能力；3、具备一定CAD制图能力，熟悉常用电气元器件及传感器的特点及选型，了解常用PLC，具有现场常见故障排除能力；4、熟悉电机系统相关测试标准与测试设备，示波器、编码器、力矩传感器等设备，熟悉GB/T16439、GB/T17626等电子器件电磁兼容等标准； 5、动手能力强，良好的沟通能力，有较强的团队协作意识及责任心，具有创新思维。,3,1,"{13,8}",{},,,,,,,,,,https://m.liepin.com/job/1949266483.shtml?s=r&mscid=ly_h5_01,,,,2022-08-20T07:52:18.786577
528999180,3223710446,machine-operator-needed-asap-at-aerotek-3223710446,2022-08-16T10:25:02.054576,2022-08-20T10:28:50.162365,2022-08-16,09:59:00.779244,2022-08-16T09:59:00.779244,"[""2022-08-16 09:58:00.779244"",""2022-08-16 10:01:00.779244"")",273897041,Machine Operator (Needed ASAP),2889,Aerotek,aerotek,,"Rockledge, FL",,,,,,,,0,A,"<ul><li>IF YOU HAVE MACHINE OPERATING EXPERIENCE, APPLY TO JOB POSTING AND EMAIL corumfola@aerotek.com WITH YOUR PHONE # AND UPDATED RESUME!!!* *$15 - $17 AN HOUR/OT AVAILABLE/START ASAP*</li><li>Description:* JOB DUTIES: -Complete machine operation duties such as loading aluminum into machines -Utilizing an overhead crane for unloading tubing</li><li>Perform change overs of material into the machines -Complete basic troubleshooting but all major repairs are completed by the maintenance department -Monitor charts and make adjustments to machinery accordingly SHIFT: 1st (7 AM</li><li>3 PM) 2nd (3 PM</li><li>11 PM) 3rd (11 PM</li><li>7 AM) M-F</li><li>Skills:* tube mill operation, mill operation, machine operation, overhead crane operation</li><li>Top Skills Details:* tube mill operation,mill operation,machine operation</li><li>Additional Skills &amp; Qualifications:* QUALIFICATIONS: -Manufacturing machine operation experience- 1 yr minimum</li><li>Overhead crane experience is a PLUS but not required</li><li>Experience Level:* Entry Level<br/><br/></li></ul>About Aerotek:<br/><br/>We know that a company's success starts with its employees. We also know that an individual's success starts with the right career opportunity. As a Best of Staffing® Client and Talent leader, Aerotek's people-focused approach yields competitive advantage for our clients and rewarding careers for our contract employees. Since 1983, Aerotek has grown to become a leader in recruiting and staffing services. With more than 250 non-franchised offices, Aerotek's 8,000 internal employees serve more than 300,000 contract employees and 18,000 clients every year. Aerotek is an Allegis Group company, the global leader in talent solutions. Learn more at Aerotek.com. The company is an equal opportunity employer and will consider all applications without regards to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by law.",3,4,{82},{104},,,,,,,,,,https://jsv3.recruitics.com/redirect?rx_cid=3374&rx_jobId=JP-003096400&rx_url=https%3A%2F%2Fars2.equest.com%2F%3Ficid%3Dlinkedin_limited_listings_recruitics%26id%3D2153%26response_id%3D7c4c82ab0a7a492eb4c32906237c475e%26rx_job%3DJP-003096400%26rx_medium%3Dpost%26rx_paid%3D0%26rx_r%3Dnone%26rx_source%3DLinkedIn%26rx_ts%3D20220816T085006Z,,,,2022-08-20T10:28:46.950113
534221787,3228586318,overnight-shift-engineer-at-ihg-hotels-resorts-3228586318,2022-08-20T09:16:47.882112,2022-08-20T10:28:50.089261,2022-08-20,03:47:01,2022-08-20T03:47:01,"[""2022-08-20 02:28:43.37149"",""2022-08-20 05:28:43.37149"")",271117761,Overnight Shift Engineer,3549,IHG Hotels & Resorts,ihghotels&resorts,102380872,"Boston, MA",US,Boston,MA,,,42.358994,-71.05863,0,A,"<strong>About Us<br/><br/></strong>What's your passion? Whether you're into tennis, swimming or karaoke, at IHG we're interested in YOU. At IHG we employ people who apply the same amount of care and passion to their jobs as they do their hobbies - people who put our guests at the heart of everything they do. And we're looking for more people like this to join our friendly and professional team.<br/><br/><strong>HOTEL OVERVIEW:<br/><br/></strong>For 70 years, the InterContinental® Brand has been writing the story of international travel and showing guests the InterContinental Life through personalized service, memorable, one of a kind experiences and global etiquette. As part of the largest luxury hotel brand in the world, InterContinental® Boston is a landmark of luxury; rated in the top five on Trip Advisor for Boston hotels, named one of the ‘Best Hotels in the World' by Condé Nast Traveler magazine and featuring a Forbes Four-Star, 4 Diamond AAA rated hotel experience. The property overlooks Boston's historic waterfront, featuring 424 luxurious ultra-modern accommodations with distinctive style and breathtaking waterfront or downtown city views, a full service spa and fitness club, 32,000 square feet of premier meeting and event space, and an array of restaurants and bars influenced by a variety of international flavors. We are looking for passionate people who are charming, confident and internationally-minded to ensure we continue the story of making great things happen at InterContinental® Boston.<br/><br/>Your day to day<br/><br/>This challenging position has overall responsibility for performing major repairs and maintenance work to ensure hotel maintenance quality and safety standards are achieved and maintained.<br/><br/><strong>DUTIES &amp; RESPONSIBILITIES:<br/><br/></strong>As a Repair &amp; Maintenance Engineer you will:<br/><ul><li>Perform maintenance and repairs for assigned area of expertise</li><li>Ensure that assigned equipment is prepared and operational for the following day's work and adhere to federal, state and local regulations concerning safety and other compliance requirements, as well as brand standards and local policy and procedures to ensure quality, safety, and consistency</li><li>Handle guest calls for maintenance needs with the utmost professionalism and courtesy</li><li>Report all unsafe conditions or malfunctioning equipment to supervisor</li><li>May educate and train hotel staff in the safe and proper use of equipment</li><li>Follow procedures that ensure the security of inventory and assets such as tools, supplies, equipment, furniture, televisions etc.</li><li>Replenish supplies and inventory in a timely and efficient manner, and minimize waste</li><li>Assist with other duties as assigned.<br/><br/></li></ul>What we need from you<br/><br/>Advanced vocational training plus two years of experience in general building maintenance and/or construction, or an equivalent combination of education and experience.<br/><br/>Professional certification and license is necessary, if required by law. You may be required to work nights, weekends, and/or holidays. This job requires ability to perform the following: Carrying, lifting pushing and/or pulling items weighing up to 100-300 pounds, frequently standing up and moving about the facility, frequently handling objects and equipment to maintain the facility, and frequently bending, stooping, kneeling, climbing and crawling.<br/><br/>What we offer<br/><br/>In return we'll give you a competitive financial and benefits package which may include healthcare support, dental, vision, disability and life insurance support, and a matching 401k plan. Hotel discounts worldwide are available as well as access to a wide variety of discount programs and the chance to work with a great team of people. Most importantly, we'll give you the room to be yourself.<br/><br/>IHG is an equal opportunity employer: Minorities / Females / Disabled / Veterans.",3,1,"{13,8}",{31},,,,,,24,bachelor degree,,,https://careers.ihg.com/en/job-details/?jobref=Overnight+Shift+Engineer%7Cen%7CR205484,R205484/en,2022-09-19T03:47:01,,
534297032,3167696942,resident-assistant-al-at-five-star-senior-living-3167696942,2022-08-20T10:28:50.294712,2022-08-20T10:28:50.294712,,,,"[""2022-04-18 10:28:46.520462"",""2022-07-26 10:28:46.520462"")",36484,Resident Assistant - AL,49042,Five Star Senior Living,five-star-senior-living,,"Georgia, United States",,,,,,,,0,A,"At this time, we are seeking a Resident Assistant to join our team!<br/><br/><strong><u>Responsibilities<br/></u></strong><ul><li>Gives report to the Nurse or designated charge person at the end of the shift.</li><li>Reports any changes to the Nurse or designated charge person immediately for determination of contacting the on-call Nurse.</li><li>Reminding residents to take medication, opening containers for residents, opening prepackaged medication for residents, reading the medication label to residents, observing residents while they take medication, checking the self-administered dosage against the label of the container, and reassuring residents that they have obtained and are taking the dosage as prescribed.</li><li>Supervise, assist or provide showers and baths.</li><li>Supervise, assist residents to dress/undress.</li><li>Assure the cleanliness and dignity of each resident.<br/></li></ul><strong><u>Qualifications<br/></u></strong><ul><li>Vital signs; Medication supervision (within the scope of the state regulations);</li><li>Read, write, speak and understand the English language.</li><li>Freedom from illegal use of drugs.</li><li>Freedom from use and effects of use of drugs and alcohol in the workplace.</li><li>Persons who have been found guilty by a court of law of abusing, neglecting, or mistreating individuals in a health care related setting are ineligible for employment in the position.</li><li>Demonstrates effective time management skills.</li><li>CPR/First Aid Certification desired (unless required by the state).</li></ul>",3,1,{2},{14},,,,,,,,,,,,,,2022-08-20T10:28:46.524792
523474173,3218627185,%E8%A7%A3%E5%86%B3%E6%96%B9%E6%A1%88%E4%BA%A7%E5%93%81%E6%80%BB%E7%9B%91-mj000519-%E4%B8%8A%E6%B5%B7-at-%E6%96%B0%E5%A5%A5%E6%95%B0%E8%83%BD-3218627185,2022-08-12T11:53:39.514156,2022-08-20T22:40:45.871511,,08:30:49,,"[""2022-07-08 11:53:35.762302"",""2022-07-26 10:22:04.525351"")",3228707,解决方案产品总监 (MJ000519)-上海,40724322,ENN Digital,enn-digital,107388191,"Shanghai, Shanghai, China",,,,,,,,0,A,该职位来源于猎聘 岗位职责： 1、基于公司整体战略及平台产品架构，完成能源数字化相关产品的规划、业务蓝图设计，制定产品的长期竞争策略； 2、独立撰写需求文档和产品原型，负责产品详细设计，不断完善产品功能及用户体验； 3、制定产品项目计划，跟进产品的研发，协调各方资源确保项目按时按质完成； 4、协助业务销售团队对接园区、企业和能源生态伙伴，针对不同客户痛点和需求，提供能源数字化解决方案，并协助客户价值落地实施； 任职资格： 1、本科（含）以上学历，电气工程、能源动力等相关专业； 2、具备5年以上工业互联网、能源数字化平台、综合能源服务等领域解决方案或者产品经验，具备数字能源解决方案组合和包装能力； 3、熟悉产品整体实现过程，深刻理解用户需求，具备良好的用户体验意识，熟悉Axure原型设计工具（或其他原型设计工具）； 4、协调沟通能力强，在进行产品策划过程中，能指导或配合同事保质保量共同完成策划项目，有独立的分析问题和解决问题的能力； 5、有团队和敬业精神，能承受较强的工作压力，适应一定程度的出差。,6,1,{13},{6},,,,,,,,,,https://m.liepin.com/job/1935350181.shtml?s=r&mscid=ly_h5_01,,,,2022-08-20T10:28:44.196077
534297069,3168913238,travel-rn-ed-emergency-department-at-vivian-health-3168913238,2022-08-20T10:28:52.578606,2022-08-20T10:28:52.578606,,,,"[""2022-05-19 10:28:48.620645"",""2022-08-23 10:28:48.620645"")",265876130,Travel RN - ED - Emergency Department,18506580,Vivian Health,vivianhealth,,"Berwyn, IL",,,,,,,,0,A,"Focus Staff is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Berwyn, Illinois.<br/><br/><strong><u>Job Description &amp; Requirements<br/></u></strong><ul><li>Specialty: ED - Emergency Department</li><li>Discipline: RN</li><li>Start Date: 08/15/2022</li><li>Duration: 13 weeks</li><li>36 hours per week</li><li>Shift: 12 hours</li><li>Employment Type: Travel<br/></li></ul>Focus Staff Job ID #a1q4w000006ksPSAAY. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: Travel ER RN - Emergency Room RN Registered Nurse<br/><br/><strong><u>About Focus Staff<br/><br/></u></strong>Focus Staff is a travel healthcare professional staffing agency. We place awesome people in awesome places across every state in the U.S. and the Virgin Islands. If you're an adventurer or a facility that needs high-quality staff, give us a shot. One promise we can unequivocally make: we'll always be totally honest and transparent. Period.",13,5,{77},{6},,,,,,,,,,,,,,2022-08-20T10:28:48.622704
534297033,3167696972,tx-campus-custodian-basis-medical-center-immediate-opening-at-basis-ed-3167696972,2022-08-20T10:28:50.31734,2022-08-28T15:19:04.987554,,00:00:00,,"[""2022-05-27 15:19:01.487611"",""2022-08-23 10:28:46.652441"")",274384758,TX: Campus Custodian - BASIS Medical Center [Immediate Opening],2130187,BASIS.ed,basis-educational-group,102396835,"San Antonio, TX",,,,,,,,0,A,"BASIS Medical Center is seeking qualified candidates for a Campus Custodian to join our bright, passionate team!<br/><br/><strong>WE ARE NATIONALLY RANKED<br/><br/></strong>BASIS Curriculum Schools have been consistently ranked among the best schools in the United States. It is a reflection of the quality of the BASIS Curriculum, dedication of our expert educators, and hard work of incredible students. Our schools offer students an education that prepares them according to the highest, most rigorous international standards.<br/><br/>The top five high schools in the United States are BASIS Curriculum Schools, as are six of the nation’s top eight, and seven of America’s top fourteen, according to U.S. News &amp; World Report’s annual rankings.<br/><br/><strong>Job Summary: </strong>The Campus Custodian will clean and maintain the school or other educational facility.<br/><br/><strong><u>Duties/Responsibilities<br/></u></strong><ul><li>Performs general cleaning and janitorial duties in the common areas of the building.</li><li>Performs minor repairs and maintenance such as replacing light fixtures or unclogging pipes.</li><li>Assists in cleaning and sanitizing restrooms and cafeteria.</li><li>Performs limited grounds maintenance such as mowing and trimming lawns and hedges and cleaning snow from sidewalks.</li><li>Ensures heating and cooling systems are operational.</li><li>Maintains a neat and orderly janitors room; ensures cleaning and maintenance supplies are stocked.</li><li>Washes windows.</li><li>Assists in examining school for safety hazards; reports deficiencies to lead custodian, principal, and/or school resource officer.</li><li>Performs other related duties as assigned.<br/></li></ul><strong><u>Required Skills/Abilities<br/></u></strong><ul><li>Knowledge of safety hazards and proper use of various cleaning and sanitizing solutions.</li><li>Detail-oriented and thorough.</li><li>Ability to perform basic repairs and operate tools or equipment used in routine maintenance.</li><li>Ability to keep the school clean and orderly.</li><li>Ability to interact with staff, students, parents, and visitors at school while remaining professional, polite, and courteous.<br/></li></ul><strong><u>Education And Experience<br/></u></strong><ul><li>High school diploma or equivalent required.</li><li>Must pass a background check.<br/></li></ul><strong><u>Supervisory Responsibilities<br/></u></strong><ul><li>None.<br/></li></ul><strong><u>Physical Requirements<br/></u></strong><ul><li>Prolonged periods standing.</li><li>Must be able to lift, bend, stoop, climb, reach, and lift up to 50 pounds at a time.<br/></li></ul><strong><u>Additional Job Information<br/><br/></u></strong>Benefits and Hourly Pay: Hourly pay rate for this position is competitive and dependent on education and experience. BASIS.ed offers a comprehensive benefits package.<br/><br/>NOTE: All employees of BASIS.ed are required to obtain and maintain a valid fingerprint clearance.<br/><br/>Notice of Non-Discrimination: In accordance with Title VI of the Civil Rights Act of 1964, Title IX of the Education Amendments of 1972, Section 504 of the Rehabilitation Act of 1973, the Age Discrimination Act of 1975, Title II of the Americans with Disabilities Act of 1990, the Boy Scouts of America Equal Access Act and applicable state law, BASIS* does not discriminate on the basis of actual or perceived race, color, religion, national origin, sex, age, disability, gender identity or expression, or any other classification protected by law in any of its business activities, including its educational programs and activities which comply fully with the requirements of state and federal law and Title IX. The following person has been designated to handle inquiries regarding BASIS’ non-discrimination policies: Beverly Traver, Compliance and Equity Investigator, BASIS Educational Group, LLC., 7975 N. Hayden Rd, Scottsdale, AZ 85258, (480) 289-2088.<br/><ul><li>As used in this policy, the term ""BASIS"" refers to: BASIS Educational Group, LLC, BASIS Charter Schools, Inc., BTX Schools, Inc., BDC, A Public School, Inc., BBR Schools, Inc., and all affiliated entities.</li></ul>",3,1,"{13,85}",{69},,,,,,,,,,https://basised.clearcompany.com/careers/jobs/3486bd60-1600-61f9-6b30-2fcbe57030a3/apply?source=2136342-JB-1018,,,,2022-08-25T01:58:03.635241
534297034,3167697102,%E6%9C%BA%E5%99%A8%E5%AD%A6%E4%B9%A0%E7%AE%97%E6%B3%95%E5%B7%A5%E7%A8%8B%E5%B8%88-at-%E4%B8%89%E8%B5%A2%E5%A5%8B%E6%96%97%E8%80%85%E5%88%9B%E6%96%B0%E4%BA%BA%E6%89%8D%E7%AE%A1%E7%90%86-3167697102,2022-08-20T10:28:50.340857,2022-08-20T10:28:50.340857,,,,"[""2022-05-19 10:28:46.722847"",""2022-08-23 10:28:46.722847"")",24469,机器学习算法工程师,,三赢奋斗者创新人才管理,,,"Chengdu, Sichuan, China",,,,,,,,0,A,职位来自于拉勾<br/><br/>岗位要求<br/><br/>1、全曰制研究生及以上学历，计算机、通信、电子、软件及其相关专业，5年以上工作经验；<br/><br/>2、有良好的数学基础和编<br/><br/>程能力，熟悉Python，C++编程语言；<br/><br/>3、深入了解机器学习、模式识别等领域的相关算法（如逻辑回归、SVM、神经网络、决策树、贝叶斯、Gradient Boost、KNN、K-Means等）；<br/><br/>4、熟悉CNN、RNN、LSTM等典型深度学习模型的使用场景和使用方法 ，熟悉TensorFlow、Pytorch等主流深度学习框架中的一种或者多种；<br/><br/>5、极强的学习能力，能够快速理解垂直领域的业务逻辑；<br/><br/>6、有GPGPU(OpenCL/CUDA)并行编程经验的优先；<br/><br/>7、有扎实的语言功底和文字呈现能力，严谨细致、有责任心，具有团队合作精神<br/><br/>岗位职责<br/><ul><li>参与边缘深度学习算法部署和优化，进行核心算法工程化和优化。</li><li>参与图像处理、识别算法设计、实现及性能优化。</li><li>参与搭建公司自研的深度学习模型训练与推理框架<br/></li></ul>4、负责AI相关计算数据处理技术研发与应用等；<br/><br/>5、参与人工智能项目和现有平台的开发<br/><br/>6、模型、算法和平台的搭建<br/><br/>7、项目业务支持：作为技术人员，必要时为商务人员或交付人员提供支持。,6,1,"{13,8}",{25},,,,,,,,,,,,,,2022-08-20T10:28:46.727238
534297046,3169720459,registered-nurse-at-derbyshire-healthcare-nhs-foundation-trust-3169720459,2022-08-20T10:28:51.786085,2022-08-20T10:28:51.786085,,,,"[""2022-05-19 10:28:47.264584"",""2022-08-23 10:28:47.264584"")",10414,Registered Nurse,475876,Derbyshire Healthcare NHS Foundation Trust,derbyshire-healthcare,,"Derby, England, United Kingdom",,,,,,,,0,A,"<strong>How You'll Apply For This Job<br/><br/></strong>We're updating the design of NHS Jobs and the way you apply.<br/><br/>This means you'll apply for this job through a new updated version of the website.<br/><br/><strong>If you've already got an NHS Jobs account<br/><br/></strong>You'll need to create a new NHS Jobs account and apply for this job through the new version.<br/><br/>You'll still have access to your current NHS Jobs account. For example, you can sign in and view your profile, your applications, and you can copy and paste any information from there into your new account, if you need to.<br/><br/>You'll have these 2 accounts while there's a 'current' and 'new' version of the website. Your new account will replace your current account when the website design is fully updated.<br/><br/><strong>If you've not got an NHS Jobs account<br/><br/></strong>You'll need to continue and create one to apply for this job.<br/><br/><strong>If you want to access the website in Welsh<br/><br/></strong>The new NHS Jobs website is also available in Welsh. Choose the Welsh (Cymraeg) option on the new NHS Jobs website to change the language from English to Welsh.",13,1,{77},{14},,,,,,,,,,,,,,2022-08-20T10:28:47.269203
